"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2019",29721.22,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2019",842.209,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2019",2977.275,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2019",842.538,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2019",206.972,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2019",13440.396,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2019",11294.001,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2019",117.828,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2018",66129.955,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2018",2246.258,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2018",9781.444,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2018",4977.586,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2018",983.393,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2018",29499.147,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2018",17949.719,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2018",692.408,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2018",36866.025,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2018",1386.882,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2018",6783.55,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2018",4170.052,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2018",788.666,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2018",16259.753,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2018",6913.419,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2018",563.704,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2018",29263.929,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2018",859.376,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2018",2997.894,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2018",807.535,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2018",194.727,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2018",13239.394,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2018",11036.301,,,,"Repository: ILO-STATISTICS - Micro data processing"
